基金碼,年月日,基金統編,幣別,淨值(元)
T2108B 柏瑞美國雙核收 B,2017/02/03,48873398B,NTD,8.0267
T2111A 柏瑞全球策略高 A,2017/02/03,10340936A,NTD,13.2051
T2111B 柏瑞全球策略高 B,2017/02/03,10340936B,NTD,7.275
T2111C 柏瑞全球策高B-AU,2017/02/03,10340936C,AUD,8.7547
T2111D 柏瑞全策高 B-ZAR,2017/02/03,10340936D,ZAR,8.9042
T2111E 柏瑞全球策略高AC,2017/02/03,10340936E,RMB,11.1077
T2111F 柏瑞全球策略高BC,2017/02/03,10340936F,RMB,9.1853
T2111G 柏瑞全球策略高 N,2017/02/03,10340936H,NTD,9.644
T2111H 柏瑞全球策略高NC,2017/02/03,10340936G,RMB,10.2614
T2111J 柏瑞全策略高N9,2017/02/03,10340936I,NTD,11.4394
T2111K 柏瑞全策略高N9 C,2017/02/03,10340936J,RMB,11.2719
T2111L 柏瑞全球策略高A$,2017/02/03,10340936K,USD,11.9752
T2111M 柏瑞全球策略高B$,2017/02/03,10340936L,USD,11.3076
T2111N 柏瑞全球策略高N$,2017/02/03,10340936M,USD,10.0577
T2111P 柏瑞全策略高N9 $,2017/02/03,10340936N,USD,10.9018
T2111R 柏瑞全球策略高NZ,2017/02/03,10340936P,ZAR,10.1755
T2111S 柏全球策略高 N9Z,2017/02/03,10340936Q,ZAR,10.5836
T2113A 柏瑞新興高收債 A,2017/02/03,25682798A,NTD,12.0333
T2113B 柏瑞新興高收債 B,2017/02/03,25682798B,NTD,7.795
T2113C 柏瑞新興高收債AC,2017/02/03,25682798D,RMB,11.0427
T2113D 柏瑞新興高收債BC,2017/02/03,25682798C,RMB,9.5728
T2113E 柏瑞新興高收債N,2017/02/03,25682798E,NTD,9.9484
T2113F 柏瑞新興高收債N9,2017/02/03,25682798F,NTD,10.344
T2113G 柏瑞新興高收債NC,2017/02/03,25682798G,RMB,10.3492
T2113J 柏瑞新興高收債A$,2017/02/03,25682798I,USD,10.7109
T2113K 柏瑞新興高收債B$,2017/02/03,25682798J,USD,10.2727
T2113L 柏瑞新興高收債N$,2017/02/03,25682798K,USD,10.4899
T2113M 柏瑞新興高債N9 $,2017/02/03,25682798L,USD,10.7275
T2117A 柏瑞新市企業債 A,2017/02/03,31827266A,NTD,11.5111
T2117B 柏瑞新市企業債 B,2017/02/03,31827266B,NTD,9.0956
T2117C 柏瑞新市企業債AC,2017/02/03,31827266D,RMB,10.6266
T2117D 柏瑞新市企業債BC,2017/02/03,31827266C,RMB,9.9336
T2117E 柏瑞新市企業債N,2017/02/03,31827266E,NTD,9.828
T2117F 柏瑞新市企債N9,2017/02/03,31827266F,NTD,10.1099
T2117G 柏瑞新市企業債NC,2017/02/03,31827266G,RMB,10.2926
T2117H 柏瑞新市企債N9 C,2017/02/03,31827266H,RMB,10.2182
T2117J 柏瑞新市企業債A$,2017/02/03,31827266I,USD,10.0554
T2117K 柏瑞新市企業債B$,2017/02/03,31827266J,USD,9.971
T2117L 柏瑞新市企業債N$,2017/02/03,31827266K,USD,9.9773
T2117M 柏瑞新市企債N9 $,2017/02/03,31827266L,USD,10.0387
T2117Q 柏瑞新市企業債NZ,2017/02/03,31827266O,ZAR,9.7186
T2118A 柏瑞新亞太策債 A,2017/02/03,38495354A,NTD,11.2358
T2118B 柏瑞新亞太策債 B,2017/02/03,38495354B,NTD,9.8332
T2118C 柏瑞新亞太策債AC,2017/02/03,38495354D,RMB,11.3463
T2118D 柏瑞新亞太策債BC,2017/02/03,38495354C,RMB,10.1987
T2118E 柏瑞新亞太策債N,2017/02/03,38495354E,NTD,9.9876
T2118F 柏瑞新亞策債N9,2017/02/03,38495354F,NTD,10.0247
T2118G 柏瑞新亞太策債NC,2017/02/03,38495354G,RMB,10.4118
T2118H 柏瑞新亞策債N9 C,2017/02/03,38495354H,RMB,10.6907
T2118J 柏瑞新亞太策債A$,2017/02/03,38495354I,USD,10.5901
T2118K 柏瑞新亞太策債B$,2017/02/03,38495354J,USD,10.1249
T2118L 柏瑞新亞太策債N$,2017/02/03,38495354K,USD,9.8903
T2118M 柏瑞新亞策債N9 $,2017/02/03,38495354L,USD,10.0873
T2118S 柏瑞新亞太策債Ns,2017/02/03,38495354Q,NTD,9.9962
T2122A 柏瑞亞太高收債A,2017/02/03,42329391A,NTD,10.8093
T2122B 柏瑞亞太高收債B,2017/02/03,42329391B,NTD,10.0892
T2122C 柏瑞亞太高收債N,2017/02/03,42329391C,NTD,10.0891
T2122D 柏瑞亞太高收債AC,2017/02/03,42329391D,RMB,11.5743
T2122E 柏瑞亞太高收債BC,2017/02/03,42329391E,RMB,10.6745
T2122F 柏瑞亞太高收債NC,2017/02/03,42329391F,RMB,10.6745
T2122G 柏瑞亞太高收債A$,2017/02/03,42329391G,USD,11.1468
T2122H 柏瑞亞太高收債B$,2017/02/03,42329391H,USD,10.4135
T2122J 柏瑞亞太高收債N$,2017/02/03,42329391I,USD,10.4135
T2122K 柏瑞亞太高收債N9,2017/02/03,42329391J,NTD,10.518
T2122L 柏瑞亞太高收N9 C,2017/02/03,42329391K,RMB,10.7756
T2122M 柏瑞亞太高收N9 $,2017/02/03,42329391L,USD,10.769
T2211Y 復華全球債券,2017/02/03,14916692,NTD,13.5819
T2263Y 復華全球短期收益,2017/02/03,25590496A,NTD,11.3072
T2274Y 復華新興短期收益,2017/02/03,26305800,NTD,10.79
T2275A 復華新興高收債 A,2017/02/03,26305816A,NTD,9.69
T2275B 復華新興高收債 B,2017/02/03,26305816B,NTD,6.42
T2275C 復華新興高收債BZ,2017/02/03,26305816C,ZAR,14.06
T2275D 復華新興高收債BC,2017/02/03,26305816D,RMB,13.27
T2280A 復華南非幣短收 A,2017/02/03,31901878A,ZAR,12.26
T2280B 復華南非幣短收 B,2017/02/03,31901878B,ZAR,9.23
T2281A 復華南非幣長收 A,2017/02/03,31901899A,ZAR,11.78
T2281B 復華南非幣長收 B,2017/02/03,31901899B,ZAR,8.42
T2285A 復華新興人民債 A,2017/02/03,31939229A,RMB,11.14
T2285B 復華新興人民債 B,2017/02/03,31939229B,RMB,9.21
T2288Y 復華新興人民幣短,2017/02/03,38524294,NTD,9.95
T2540A 永豐中高收 A-CNY,2017/02/03,31842338B,RMB,2.4512
T2540B 永豐中高收 B-CNY,2017/02/03,31842338C,RMB,2.0236
T2540C 永豐中國高收債 B,2017/02/03,31842338D,NTD,9.3435
T2540Y 永豐中高收益債 A,2017/02/03,31842338A,NTD,10.9887
T2541A 永豐新興企業債 A,2017/02/03,31909604A,NTD,10.5135
T2541B 永豐新興企業債 B,2017/02/03,31909604B,NTD,8.4742
T2541C 永豐新興企業債AC,2017/02/03,31909604C,RMB,2.3145
T2541D 永豐新興企業債BC,2017/02/03,31909604D,RMB,2.2829
T2553A 永豐人幣債券 A,2017/02/03,42267705A,NTD,9.0474
T2553B 永豐人幣債券 B,2017/02/03,42267705B,NTD,8.4506
T2553C 永豐人幣債券AC,2017/02/03,42267705C,RMB,10.3079
T2553D 永豐人幣債券BC,2017/02/03,42267705D,RMB,9.6664
T2621A 中信全新市策債 A,2017/02/03,31996797A,NTD,10.2071
T2621B 中信全新市策債 B,2017/02/03,31996797B,NTD,8.3575
T2643A 中信全球短高債A,2017/02/03,42458697A,NTD,9.9299
T2643B 中信全球短高債B,2017/02/03,42458697B,NTD,9.9299
T2643C 中信全球短高債A$,2017/02/03,42458697C,USD,10.0778
T2643D 中信全球短高債B$,2017/02/03,42458697D,USD,10.0711
T2724A 宏利亞太入A,2017/02/03,25630146A,NTD,11.812
T2724B 宏利亞太入B,2017/02/03,25630146B,NTD,9.166
T2724C 宏利亞太入C,2017/02/03,25630146C,NTD,11.3575
T2724D 宏利亞太入A CNY,2017/02/03,25630146D,RMB,2.6657
T2724E 宏利亞太入C CNY,2017/02/03,25630146E,RMB,2.4888
T2727A 宏利新興市場高-A,2017/02/03,26258187A,NTD,12.1784
T2727B 宏利新興市場高-B,2017/02/03,26258187B,NTD,8.0541
T2727C 宏利新興高收債-C,2017/02/03,26258187C,NTD,10.1277
T2727D 宏利新興市場高AC,2017/02/03,26258187D,RMB,2.5875
T2727E 宏利新興高收債CC,2017/02/03,26258187E,RMB,2.1729
T2727F 宏利新興市場高AA,2017/02/03,26258187F,AUD,0.9269
T2727G 宏利新興高收債CA,2017/02/03,26258187G,AUD,0.3838
T2727H 宏利新興市場高A$,2017/02/03,26258187H,USD,0.3877
T2727J 宏利新興高收債C$,2017/02/03,26258187I,USD,0.3216
T2729A 宏利中高債A-USD,2017/02/03,26325600A,USD,11.7264
T2729B 宏利中高債B-USD,2017/02/03,26325600B,USD,9.7066
T2729C 宏利中高債A-CNY,2017/02/03,26325600C,RMB,79.538
T2729D 宏利中高債 B-CNY,2017/02/03,26325600D,RMB,66.2949
T2730A 宏利中離債 A,2017/02/03,26389097A,NTD,10.4199
T2730B 宏利中離債 B,2017/02/03,26389097B,NTD,9.0411
T2730C 宏利中離債 A-CNY,2017/02/03,26389097C,RMB,2.4277
T2730D 宏利中離債 B-CNY,2017/02/03,26389097D,RMB,2.15
T2733A 宏利東方明珠-CNY,2017/02/03,31893103B,RMB,70.9009
T2733Y 宏利東方明珠-USD,2017/02/03,31893103A,USD,10.4758
T2763A 宏利美元高收債 A,2017/02/03,42267986A,NTD,10.1779
T2763B 宏利美元高收債 B,2017/02/03,42267986B,NTD,9.2422
T2763C 宏利美元高債AC H,2017/02/03,42267986C,RMB,10.3867
T2763D 宏利美元高收債BC,2017/02/03,42267986D,RMB,9.482
T2763E 宏利美元高收債A$,2017/02/03,42267986E,USD,10.1685
T2763F 宏利美元高收債B$,2017/02/03,42267986F,USD,9.148
T2763G 宏利美元高債BA H,2017/02/03,42267986G,AUD,9.2161
T3113A 貝萊德亞高收債A,2017/02/03,42320125A,NTD,10.7542
T3113B 貝萊德亞高收債B,2017/02/03,42320125B,NTD,9.972
T3113C 貝萊德亞高收債BC,2017/02/03,42320125C,RMB,11.2092
T3113D 貝萊德亞高收債B$,2017/02/03,42320125D,USD,10.5195
T3249A 野村全球美元債 A,2017/02/03,25624144A,NTD,11.0776
T3249B 野村全球美元債 B,2017/02/03,25624144B,NTD,8.4168
T3249E 野村全球美元債AC,2017/02/03,25624144C,RMB,11.0432
T3249F 野村全球美元債BC,2017/02/03,25624144D,RMB,10.4349
T3256A 野村亞太複合債 A,2017/02/03,26310557A,NTD,13.1476
T3256B 野村亞太複合債 B,2017/02/03,26310557B,NTD,9.5242
T3256E 野村亞太複合債AC,2017/02/03,26310557C,RMB,11.5928
T3256F 野村亞太複合債BC,2017/02/03,26310557D,RMB,9.8321
T3259A 野村環高債 A,2017/02/03,38480612A,NTD,10.2117
T3259B 野村環高債 B,2017/02/03,38480612B,NTD,8.3727
T3259C 野村環高債A$,2017/02/03,38480612C,USD,9.9596
T3259D 野村環高債B$,2017/02/03,38480612D,USD,8.19
T3259E 野村環高債AC,2017/02/03,38480612E,RMB,10.6541
T3259F 野村環高債BC,2017/02/03,38480612F,RMB,8.8353
T3287A 野村美利高收債A,2017/02/03,42313341A,NTD,10.9566
T3287B 野村美利高收債B,2017/02/03,42313341B,NTD,10.3555
T3287D 野村美利高收債B$,2017/02/03,42313341C,USD,10.5416
T3287F 野村美利高收債BC,2017/02/03,42313341D,RMB,10.7308
T3294C 野村全球短收益 $,2017/02/03,42382347B,USD,10.0551
T3294Y 野村全球短收益,2017/02/03,42382347A,NTD,10.1658
T3322A 聯邦囍新興亞債 A,2017/02/03,31887600A,NTD,11.333
T3322B 聯邦囍新興亞債 B,2017/02/03,31887600B,NTD,9.4136
T3322C 聯邦囍新興亞債AC,2017/02/03,31887600C,RMB,11.3418
T3322D 聯邦囍新興亞債BC,2017/02/03,31887600D,RMB,10.7652
T3326A 聯邦新興資源債 A,2017/02/03,31998423A,NTD,10.8371
T3326B 聯邦新興資源債 B,2017/02/03,31998423B,NTD,9.0029
T3335A 聯邦永騰亞高債A,2017/02/03,42386420A,NTD,10.2706
T3335B 聯邦永騰亞高債B,2017/02/03,42386420B,NTD,9.8663
T3335C 聯邦永騰亞高債AC,2017/02/03,42386420C,RMB,11.252
T3335D 聯邦永騰亞高債BC,2017/02/03,42386420D,RMB,10.8194
T3335E 聯邦永騰亞高債A$,2017/02/03,42386420E,USD,10.7049
T3335F 聯邦永騰亞高債B$,2017/02/03,42386420F,USD,10.2845
T3516B 未來資亞高收債 B,2017/02/03,26299194B,NTD,10.5447
T3516Y 未來亞洲高收債 A,2017/02/03,26299194A,NTD,12.096
T3520A 未來資產新興債 A,2017/02/03,31939614A,NTD,9.1415
T3520B 未來資產新興債 B,2017/02/03,31939614B,NTD,7.6466
T3607B 安聯全球債 B,2017/02/03,98669250B,NTD,10.926
T3607Y 安聯全球債 A,2017/02/03,98669250A,NTD,12.2012
T3732A 國泰新興高收債 A,2017/02/03,26331835A,NTD,10.6343
T3732B 國泰新興高收債 B,2017/02/03,26331835B,NTD,7.5096
T3732C 國泰新興高收債A$,2017/02/03,26331835C,USD,0.3355
T3732D 國泰新興高收債B$,2017/02/03,26331835D,USD,0.2428
T3732E 國泰新興高收債AC,2017/02/03,26331835E,RMB,2.2124
T3732F 國泰新興高收債BC,2017/02/03,26331835F,RMB,1.5887
T3732G 國泰新興高收債I$,2017/02/03,26331835G,USD,0.3526
T3737A 國泰策略高收債 A,2017/02/03,31913488A,NTD,10.6944
T3737B 國泰策略高收債 B,2017/02/03,31913488B,NTD,8.3681
T3737C 國泰策略高收債A$,2017/02/03,31913488C,USD,0.3444
T3737D 國泰策略高收債B$,2017/02/03,31913488D,USD,0.2695
T3741U 國泰中國新債USDA,2017/02/03,38482914B,USD,0.3299
T3741Y 國泰中國新興債券,2017/02/03,38482914A,NTD,10.1101
T3768A 國泰中國高收債A,2017/02/03,42313481A,NTD,9.901
T3768B 國泰中國高收債B,2017/02/03,42313481B,NTD,9.1793
T3768C 國泰中國高收債A$,2017/02/03,42313481C,USD,0.3179
T3768D 國泰中國高收債AC,2017/02/03,42313481D,RMB,2.1925
T3806A 富達亞洲總報酬A,2017/02/03,42439952A,NTD,10.0176
T3806B 富達亞洲總報酬B,2017/02/03,42439952B,NTD,9.9669
T3806C 富達亞洲總報酬A$,2017/02/03,42439952C,USD,10.064
T3806D 富達亞洲總報酬B$,2017/02/03,42439952D,USD,10.0226
T3806E 富達亞洲總報酬AC,2017/02/03,42439952E,RMB,10.0742
T3806F 富達亞洲總報酬BC,2017/02/03,42439952F,RMB,9.9616
T4012A 德銀亞洲債 A,2017/02/03,26300262A,NTD,13.0795
T4012B 德銀亞洲債 B,2017/02/03,26300262B,NTD,8.9592
T4012C 德銀亞洲債 A$,2017/02/03,26300262C,USD,11.0791
T4012D 德銀亞洲債 B$,2017/02/03,26300262D,USD,11.7748
T4012E 德銀亞洲高收債AC,2017/02/03,26300262E,RMB,14.6275
T4012F 德銀亞洲高收債BC,2017/02/03,26300262F,RMB,11.4126
T4121A 凱基新興亞洲債 A,2017/02/03,31977320A,NTD,10.2462
T4121B 凱基新興亞洲債 B,2017/02/03,31977320B,NTD,8.6458
T4214A 施羅德全球策略 A,2017/02/03,26265912A,NTD,10.518
T4214B 施羅德全球策略 B,2017/02/03,26265912B,NTD,6.7934
T4214C 施羅德全球策略BC,2017/02/03,26265912C,RMB,11.2749
T4216A 施羅德中高 A,2017/02/03,31825598A,NTD,11.7386
T4216B 施羅德中高 B,2017/02/03,31825598B,NTD,9.1688
T4216C 施羅德中高 A-USD,2017/02/03,31825598C,USD,0.3881
T4216D 施羅德中高 B-USD,2017/02/03,31825598D,USD,0.3131
T4216E 施羅德中高 A-CNY,2017/02/03,31825598E,RMB,2.6944
T4216F 施羅德中高 B-CNY,2017/02/03,31825598F,RMB,2.142
T4218A 施羅德中國債券A$,2017/02/03,31999979A,USD,10.4682
T4218B 施羅德中國債券B$,2017/02/03,31999979B,USD,9.1438
T4218C 施羅德中國債券AC,2017/02/03,31999979C,RMB,11.862
T4218D 施羅德中國債券BC,2017/02/03,31999979D,RMB,10.38
T4219A 施羅德四年主權B,2017/02/03,42440509A,NTD,10.0679
T4219B 施羅德四年主權A$,2017/02/03,42440509B,USD,10.1279
T4219C 施羅德四年主權B$,2017/02/03,42440509C,USD,10.0442
T4322A 華頓全球高收益 A,2017/02/03,25652470A,NTD,13.3622
T4322B 華頓全球高收益 B,2017/02/03,25652470B,NTD,9.1314
T4325A 華頓新興亞太債 A,2017/02/03,31828693A,NTD,10.6655
T4325B 華頓新興亞太債 B,2017/02/03,31828693B,NTD,8.6664
T4512A 富蘭全高收債A,2017/02/03,31836244A,NTD,10.5997
T4512B 富蘭全高收債B,2017/02/03,31836244B,NTD,8.1621
T4512C 富蘭全高收債A$,2017/02/03,31836244C,USD,9.8407
T4512D 富蘭全高收債B$,2017/02/03,31836244D,USD,8.1081
T4512E 富蘭全高收債AA,2017/02/03,31836244E,AUD,10.0997
T4512F 富蘭全高收債BA,2017/02/03,31836244F,AUD,8.147
T4512G 富蘭全高收債AC,2017/02/03,31836244G,RMB,10.3975
T4512H 富蘭全高收債BC,2017/02/03,31836244H,RMB,9.0204
T4512J 富蘭全高收債AZ,2017/02/03,31836244I,ZAR,11.9308
T4512K 富蘭全高收債BZ,2017/02/03,31836244J,ZAR,10.91
T4514A 富蘭全球投資債 A,2017/02/03,31920832A,NTD,9.3341
T4514B 富蘭全球投資債 B,2017/02/03,31920832B,NTD,8.3166
T4514C 富蘭全球投資債A$,2017/02/03,31920832C,USD,9.556
T4514D 富蘭全球投資債B$,2017/02/03,31920832D,USD,9.4049
T4516A 富蘭克林中高債 C,2017/02/03,38547418B,RMB,10.0565
T4516B 富蘭克林中高債 $,2017/02/03,38547418C,USD,9.4641
T4516Y 富蘭克林中國高收,2017/02/03,38547418A,NTD,9.2824
T4732Y 台新亞美短債,2017/02/03,48870809,NTD,10.9135
T4744A 台新亞澳高收債 A,2017/02/03,31829551A,NTD,12.1415
T4744B 台新亞澳高收債 B,2017/02/03,31829551B,NTD,9.5444
T4744C 台新亞澳高收債A$,2017/02/03,31829551C,USD,0.3913
T4744D 台新亞澳高收債B$,2017/02/03,31829551D,USD,0.3129
T4748A 台新新興市場債 A,2017/02/03,31969530A,NTD,10.7327
T4748B 台新新興市場債 B,2017/02/03,31969530B,NTD,8.7335
T4748C 台新新興市場債A$,2017/02/03,31969530C,USD,0.3446
T4748D 台新新興市場債B$,2017/02/03,31969530D,USD,0.2813
T4804A 合庫全球高收債 A,2017/02/03,31890485A,NTD,11.1875
T4804B 合庫全球高收債 B,2017/02/03,31890485B,NTD,8.9277
T4804C 合庫全球高收債A$,2017/02/03,31890485C,USD,10.4758
T4804D 合庫全球高收債B$,2017/02/03,31890485D,USD,9.4913
T4804E 合庫全球高收債AA,2017/02/03,31890485E,AUD,11.2829
T4804F 合庫全球高收債BA,2017/02/03,31890485F,AUD,9.8675
T4804G 合庫全球高收債AC,2017/02/03,31890485G,RMB,11.34
T4804H 合庫全球高收債BC,2017/02/03,31890485H,RMB,10.0077
T4804J 合庫全球高收債C$,2017/02/03,31890485I,USD,9.9655
T0117A 兆豐國際新高債 A,2017/01/24,31923107A,NTD,9.9304
T0117B 兆豐國際新高債 B,2017/01/24,31923107B,NTD,8.3534
T0332A 第一金全球高收 A,2017/01/24,25593418A,NTD,14.6505
T0332B 第一金全球高收 B,2017/01/24,25593418B,NTD,9.6348
T0332C 第一金全球高收A$,2017/01/24,25593418C,USD,9.4881
T0332D 第一金全球高收B$,2017/01/24,25593418D,USD,8.3159
T0332E 第一金全球高收AC,2017/01/24,25593418E,RMB,10.4036
T0332F 第一金全球高收BC,2017/01/24,25593418F,RMB,10.2359
T0345A 第一金中高債Aa,2017/01/24,42334486A,NTD,9.3379
T0345B 第一金中高債Bb,2017/01/24,42334486B,NTD,8.9523
T0345C 第一金中高債AaC,2017/01/24,42334486C,RMB,10.251
T0345D 第一金中高債BbC,2017/01/24,42334486D,RMB,9.8475
T0440A 匯豐資源豐富國-A,2017/01/24,25695077A,NTD,8.997
T0440B 匯豐資源豐富國-B,2017/01/24,25695077B,NTD,5.8885
T0443A 匯豐亞洲高收債A,2017/01/24,26286281A,NTD,11.798
T0443B 匯豐亞洲高收債B,2017/01/24,26286281B,NTD,8.7844
T0443C 匯豐亞洲高收債AC,2017/01/24,26286281C,RMB,2.5471
T0443D 匯豐亞洲高收債BC,2017/01/24,26286281D,RMB,2.437
T0443E 匯豐亞洲高收債A$,2017/01/24,26286281E,USD,0.3743
T0443F 匯豐亞洲高收債B$,2017/01/24,26286281F,USD,0.3572
T0449A 匯豐中高收A-CNY,2017/01/24,26396604B,RMB,2.3165
T0449B 匯豐中高收B-CNY,2017/01/24,26396604C,RMB,2.0292
T0449C 匯豐中高收B,2017/01/24,26396604D,NTD,9.9353
T0449D 匯豐中高收A$,2017/01/24,26396604E,USD,0.3392
T0449E 匯豐中高收B$,2017/01/24,26396604F,USD,0.2998
T0449Y 匯豐中高收A,2017/01/24,26396604A,NTD,11.3378
T0539A 元大全球滿意 A,2017/01/24,48849362A,NTD,10.97
T0539B 元大全球滿意 B,2017/01/24,48849362B,NTD,7.59
T0566Y 元大中國高收點心,2017/01/24,26394367,NTD,10.8389
T0594A 元大中國機會債券,2017/01/24,38546950A,NTD,9.8482
T0594B 元大中國機債 A C,2017/01/24,38546950B,RMB,10.4074
T0594C 元大中國機債 B C,2017/01/24,38546950C,RMB,9.8942
T0598A 元大新興印尼債A,2017/01/24,42321314A,NTD,11.026
T0598B 元大新興印尼債B,2017/01/24,42321314B,NTD,10.461
T0598C 元大新興印尼債B$,2017/01/24,42321314C,USD,10.916
T0598D 元大新興印尼債BC,2017/01/24,42321314D,RMB,11.6423
T0599A 元大美元公司債A,2017/01/24,42381749A,NTD,9.5854
T0599B 元大美元公司債B,2017/01/24,42381749B,NTD,9.3664
T0599C 元大美元公司債A$,2017/01/24,42381749C,USD,10.0991
T0599D 元大美元公司債B$,2017/01/24,42381749D,USD,9.7791
T0612A 景順人幣新亞息 A,2017/01/24,38522556A,NTD,10.3796
T0612B 景順人幣新亞息 B,2017/01/24,38522556B,NTD,9.0251
T0612C 景順人幣新亞息A$,2017/01/24,38522556C,USD,10.103
T0612D 景順人幣新亞息B$,2017/01/24,38522556D,USD,8.7841
T0612E 景順人幣新亞息AC,2017/01/24,38522556E,RMB,11.1207
T0612F 景順人幣新亞息BC,2017/01/24,38522556F,RMB,9.6915
T0737A 瀚亞全球高收債 A,2017/01/24,26257384A,NTD,12.2218
T0737B 瀚亞全球高收債 B,2017/01/24,26257384B,NTD,8.6508
T0737C 瀚亞全球高收債 C,2017/01/24,26257384C,NTD,9.8809
T0737D 瀚亞全球高收債A$,2017/01/24,26257384D,USD,10.0425
T0737E 瀚亞全球高收債B$,2017/01/24,26257384E,USD,8.5543
T0737F 瀚亞全球高收債AA,2017/01/24,26257384F,AUD,9.7412
T0737G 瀚亞全球高收債BA,2017/01/24,26257384G,AUD,7.7484
T0737H 瀚亞全球高收債AC,2017/01/24,26257384H,RMB,10.0273
T0737J 瀚亞全球高收債BC,2017/01/24,26257384I,RMB,8.2279
T0746A 瀚亞南非債A-RAND,2017/01/24,31999540A,ZAR,11.8294
T0746B 瀚亞南非債B-RAND,2017/01/24,31999540B,ZAR,9.3536
T0811Y 保德信瑞騰,2017/01/24,20089122,NTD,15.4413
T0840A 保德信亞新興債 A,2017/01/24,26320990A,NTD,11.4813
T0840B 保德信亞新興債 B,2017/01/24,26320990B,NTD,9.2792
T0860A 保德信新企業債 A,2017/01/24,31968075A,NTD,10.8714
T0860B 保德信新企業債 B,2017/01/24,31968075B,NTD,8.8927
T0928A 統一新興企業債 A,2017/01/24,31980155A,NTD,10.4998
T0928B 統一新興企業債 B,2017/01/24,31980155B,NTD,8.9546
T0932A 統一中國高收債A,2017/01/24,42326710A,NTD,10.5076
T0932B 統一中國高收債B,2017/01/24,42326710B,NTD,9.7871
T0932C 統一中國高收債A$,2017/01/24,42326710C,USD,10.5737
T0932D 統一中國高收債B$,2017/01/24,42326710D,USD,9.8613
T0932E 統一中國高收債AC,2017/01/24,42326710E,RMB,11.3076
T0932F 統一中國高收債BC,2017/01/24,42326710F,RMB,10.4479
T1034A 富邦全球投資 A,2017/01/24,26275812A,NTD,10.7407
T1034B 富邦全球投資 B,2017/01/24,26275812B,NTD,9.539
T1034C 富邦全球投資 A$,2017/01/24,26275812C,USD,0.3375
T1034D 富邦全球投資 B$,2017/01/24,26275812D,USD,0.3005
T1039A 富邦策略高收債A,2017/01/24,31826230A,NTD,12.2096
T1039B 富邦策略高收債B,2017/01/24,31826230B,NTD,10.0569
T1039C 富邦策略高收債C,2017/01/24,31826230C,NTD,9.6558
T1041A 富邦中高債 A-CNY,2017/01/24,31946426A,RMB,12.6694
T1041B 富邦中高債 B-CNY,2017/01/24,31946426B,RMB,10.2261
T1041C 富邦中高債 A-USD,2017/01/24,31946426C,USD,1.8972
T1041D 富邦中高債 B-USD,2017/01/24,31946426D,USD,1.5731
T1042A 富邦中優債 A-CNY,2017/01/24,31946404A,RMB,11.2035
T1042B 富邦中優債 B-CNY,2017/01/24,31946404B,RMB,10.1553
T1042C 富邦中優債 A-USD,2017/01/24,31946404C,USD,1.6415
T1042D 富邦中優債 B-USD,2017/01/24,31946404D,USD,1.5064
T1139A 摩根新市高收 A,2017/01/24,26297196A,NTD,10.6884
T1139B 摩根新市高收 B,2017/01/24,26297196B,NTD,8.1529
T1140A 摩根亞洲高收債 A,2017/01/24,26376229A,NTD,12.5679
T1140B 摩根亞洲高收債 B,2017/01/24,26376229B,NTD,9.4058
T1140C 摩根亞洲高債B$,2017/01/24,26376229C,USD,9.425
