基金碼,年月日,基金統編,幣別,淨值(元)
T4014B 德銀全球生技創 $,2017/05/05,38529930B,USD,10.86
T4101Y 凱基開創,2017/05/05,13539952,NTD,20.89
T4103Y 凱基台商天下,2017/05/05,48882220,NTD,11.73
T4105Y 凱基亞洲四金磚,2017/05/05,48997927,NTD,14.64
T4112Y 凱基台灣精五門,2017/05/05,25612029,NTD,19.92
T4115Y 凱基資源國,2017/05/05,26258172,NTD,9.28
T4117Y 凱基新興中小,2017/05/05,26323981A,NTD,16.36
T4119Y 凱基雲端趨勢,2017/05/05,31884076A,NTD,16.71
T4122Y 凱基亞太高股息,2017/05/05,38533667,NTD,11.65
T4123A 凱基護城河基金,2017/05/05,38590907A,NTD,11.28
T4123B 凱基護城河基金$,2017/05/05,38590907B,USD,11.2786
T4124A 凱基亞護城河,2017/05/05,42306377A,NTD,10.88
T4124B 凱基亞護城河 USD,2017/05/05,42306377B,USD,11.2659
T4124C 凱基亞護城河 CNY,2017/05/05,42306377C,RMB,12.52
T4125A 凱基銀髮商機,2017/05/05,42402738A,NTD,10.21
T4125B 凱基銀髮商機 $,2017/05/05,42402738B,USD,10.8978
T4125C 凱基銀髮商機 C,2017/05/05,42402738C,RMB,11.23
T4127A 凱基醫院長照,2017/05/05,42485940A,NTD,10.01
T4127B 凱基醫院長照$,2017/05/05,42485940B,USD,9.9715
T4209A 施羅德台樂活Ia,2017/05/05,48948834B,NTD,"3,700.24"
T4209Y 施羅德台樂活Aa,2017/05/05,48948834A,NTD,16.56
T4301Y 華頓台灣,2017/05/05,14694495,NTD,19.8
T4303Y 華頓中小型,2017/05/05,80892778,NTD,21.1
T4309Y 華頓全球黑鑽油源,2017/05/05,48712112,NTD,5.6
T4314Y 華頓全球時尚精品,2017/05/05,48842261,NTD,13.99
T4404Y 安本標準兩岸價值,2017/05/05,31923248,NTD,8.94
T4502Y 富蘭克林華美第一,2017/05/05,15733973,NTD,32.17
T4504A 富蘭克林新世 USD,2017/05/05,48997270B,USD,11.65
T4504B 富蘭克林新世 CNY,2017/05/05,48997270C,RMB,12.58
T4504Y 富蘭克林華美新世,2017/05/05,48997270A,NTD,13.24
T4505Y 富蘭克林華美中華,2017/05/05,25515602,NTD,11.74
T4509A 富蘭克林中消費 C,2017/05/05,26287795B,RMB,9.53
T4509B 富蘭克林中消費 $,2017/05/05,26287795C,USD,10.18
T4509Y 富蘭克林中國消費,2017/05/05,26287795A,NTD,8.75
T4510Y 富蘭克林高科技,2017/05/05,26310297,NTD,17.53
T4511Y 富蘭克林華美傳產,2017/05/05,26310310,NTD,17.88
T4515A 富蘭克林中國A股C,2017/05/05,38547424B,RMB,8.9
T4515B 富蘭克林中國A股$,2017/05/05,38547424C,USD,10.15
T4515Y 富蘭克林中國 A股,2017/05/05,38547424A,NTD,9.72
T4517A 富蘭克林全球成長,2017/05/05,38639351A,NTD,9.94
T4517B 富蘭全球成長 $,2017/05/05,38639351B,USD,10.46
T4706Y 台新主流,2017/05/05,48858663,NTD,19.72
T4711Y 台新中國精中小,2017/05/05,25691213A,NTD,9.72
T4712Y 台新台灣中小基金,2017/05/05,81588536,NTD,31.58
T4714Y 台新中國通,2017/05/05,80894446,NTD,37.7
T4720Y 台新2000高科,2017/05/05,17602821,NTD,29.02
T4737Y 台新新興市場機會,2017/05/05,26291783,NTD,5.32
T4739Y 台新印度,2017/05/05,26322646,NTD,14.2
T4801Y 合庫台灣基金,2017/05/05,26320632,NTD,10.52
T4805Y 合庫全球新興市場,2017/05/05,31922640,NTD,8.56
T4808A 合庫全球高股息A,2017/05/05,42375676A,NTD,9.57
T4808B 合庫全球高股息B,2017/05/05,42375676B,NTD,9.23
T4808C 合庫全球高股息A$,2017/05/05,42375676C,USD,10.49
T4808D 合庫全球高股息B$,2017/05/05,42375676D,USD,10.26
T4902Y 大華臺Smart Beta,2017/05/05,42455241,NTD,9.98
T0102Y 兆豐國際第一,2017/04/28,00965469,NTD,12.25
T0103Y 兆豐國際國民,2017/04/28,01050148,NTD,21.45
T0104Y 兆豐國際全球,2017/04/28,00992769,NTD,29.08
T0107Y 兆豐國際中小,2017/04/28,81584996,NTD,13.21
T0108Y 兆豐國際電子,2017/04/28,73991751,NTD,22.23
T0109Y 兆豐國際生命科學,2017/04/28,14699772,NTD,16.01
T0110Y 兆豐豐台灣,2017/04/28,10341837,NTD,28.58
T0112Y 兆豐國際綠鑽,2017/04/28,25637773,NTD,7.43
T0114Y 兆豐國際全球高股,2017/04/28,26278352,NTD,10.26
T0115B 兆豐國際民生$,2017/04/28,26299315B,USD,10.75
T0115Y 兆豐國際民生動力,2017/04/28,26299315A,NTD,10.41
T0119A 兆豐中國 A股,2017/04/28,38592074A,NTD,14.83
T0119B 兆豐中國 A股 $,2017/04/28,38592074B,USD,14.74
T0119C 兆豐中國 A股CNY,2017/04/28,38592074C,RMB,11.18
T0311Y 第一金店頭,2017/04/28,20092528,NTD,8.24
T0313Y 第一金小型,2017/04/28,73989002,NTD,28.07
T0314Y 第一金電子,2017/04/28,19341318,NTD,26.29
T0316Y 第一金亞洲科技,2017/04/28,17612378,NTD,17.42
T0318Y 第一金大中華,2017/04/28,15739619,NTD,21.37
T0331Y 第一金全球大趨勢,2017/04/28,10338642,NTD,20.07
T0334A 第一金中國世紀 C,2017/04/28,25620512B,RMB,13.85
T0334Y 第一金中國世紀,2017/04/28,25620512A,NTD,9.94
T0335Y 第一金亞洲新興市,2017/04/28,25652648,NTD,12.01
T0336Y 第一金創新,2017/04/28,26202396,NTD,17.79
T0346A 第一AI機器人Aa,2017/04/28,42399017A,NTD,11.36
T0346B 第一AI機器人Aa$,2017/04/28,42399017B,USD,12.2784
T0347A 第一AI FTech A,2017/04/28,42455621A,NTD,10.25
T0347B 第一AI FTech A$,2017/04/28,42455621B,USD,10.9008
T0406Y 匯豐成功,2017/04/28,76941376,NTD,34.51
T0408Y 匯豐龍鳳A,2017/04/28,01031298A,NTD,45.36
T0410Y 匯豐龍騰電子,2017/04/28,92017794,NTD,32.38
T0414Y 匯豐中小,2017/04/28,97995664,NTD,9.6
T0415Y 匯豐台灣精典,2017/04/28,73987671,NTD,21.23
T0417Y 匯豐太平洋精典,2017/04/28,18031954,NTD,15.59
T0425Y 匯豐金磚動力,2017/04/28,48686374,NTD,12.2
T0428Y 匯豐新鑽動力,2017/04/28,48784327,NTD,9.74
T0431Y 匯豐全球關鍵資源,2017/04/28,48925001,NTD,7.04
T0436A 匯豐中國動力 CNY,2017/04/28,25500903B,RMB,3.19
T0436B 匯豐中國動力 USD,2017/04/28,25500903C,USD,0.46
T0436Y 匯豐中國動力,2017/04/28,25500903A,NTD,13.98
T0439Y 匯豐黃金及礦業股,2017/04/28,25651866,NTD,4.93
T0447Y 匯豐拉丁美洲,2017/04/28,26335699,NTD,7.11
T0453A 匯豐中國 A股聚 C,2017/04/28,38482745B,RMB,2.7577
T0453B 匯豐中國 A股聚 $,2017/04/28,38482745C,USD,0.3997
T0453Y 匯豐中國 A股匯聚,2017/04/28,38482745A,NTD,12.0793
T0475A 匯豐中國科技精選,2017/04/28,42325064A,NTD,9.41
T0475B 匯豐中國科技選 C,2017/04/28,42325064B,RMB,11.16
T0475C 匯豐中國科技選 $,2017/04/28,42325064C,USD,10.31
T0502Y 元多福,2017/04/28,01032058,NTD,52.34
T0503Y 元大多多基金,2017/04/28,92001765,NTD,17.87
T0504Y 元卓越,2017/04/28,92026219,NTD,44.29
T0506Y 元店頭,2017/04/28,20080023,NTD,7.54
T0508Y 元高科,2017/04/28,81584335,NTD,13.78
T0509Y 元大經貿基金,2017/04/28,83863951,NTD,30.29
T0513Y 新主流,2017/04/28,17139204,NTD,20.24
T0516Y 元大巴菲特基金,2017/04/28,18036281,NTD,25.26
T0537Y 元大亞太成長基金,2017/04/28,48708243,NTD,8.67
T0538Y 元大泛歐成長基金,2017/04/28,48753324,NTD,8.75
T0546A 元大全球公用能 A,2017/04/28,48952816A,NTD,8.29
T0546B 元大全球公用能 B,2017/04/28,48952816B,NTD,6.41
T0553Y 元大全球農業商機,2017/04/28,10348058,NTD,15.54
T0556A 元大新中國 $,2017/04/28,25520400B,USD,8.841
T0556B 元大新中國 C,2017/04/28,25520400C,RMB,9.46
T0556Y 元大新中國基金,2017/04/28,25520400A,NTD,8.63
T0557Y 元大印度基金,2017/04/28,25622390,NTD,11.38
T0558Y 元大新興亞洲,2017/04/28,25643156,NTD,10.22
T0560Y 元大華夏中小,2017/04/28,26206323,NTD,7.2
T0567Y 元2001,2017/04/28,00974066,NTD,57.84
T0568Y 元大績效基金,2017/04/28,92004566,NTD,40.83
T0572Y 元大精準中小基金,2017/04/28,14542287,NTD,19.04
T0589Y 元大新興市場 ESG,2017/04/28,26326707,NTD,11.11
T0596A 元大大中華 TMT,2017/04/28,38639090A,NTD,10.01
T0596B 元大大中華 TMT C,2017/04/28,38639090B,RMB,11.49
T0597A 元大全股票入息A,2017/04/28,42307684A,NTD,9.77
T0597B 元大全股票入息B,2017/04/28,42307684B,NTD,9.21
T0597C 元大全股票入息B$,2017/04/28,42307684C,USD,9.457
T0601Y 景順潛力,2017/04/28,92019786,NTD,33.09
T0603Y 景順全球科技,2017/04/28,97993482,NTD,16.89
T0605Y 景順台灣科技,2017/04/28,73989256,NTD,32.05
T0606Y 景順主流,2017/04/28,17140568,NTD,17.91
T0609Y 景順全球康健,2017/04/28,14687516,NTD,16.25
T0704Y 瀚亞高科技,2017/04/28,92003102,NTD,48.8
T0705Y 瀚亞外銷,2017/04/28,92012572,NTD,31.59
T0708Y 瀚亞菁華,2017/04/28,97990696,NTD,17.06
T0711Y 瀚亞中小型股,2017/04/28,81595924,NTD,16.76
T0715Y 瀚亞電通網,2017/04/28,17603899,NTD,12.31
T0716Y 瀚亞歐洲,2017/04/28,17611814,NTD,10.84
T0718Y 瀚亞美國高科技,2017/04/28,14692623,NTD,20.21
T0723A 瀚亞印度 USD,2017/04/28,21704130B,USD,12.45
T0723B 瀚亞印度 CNY,2017/04/28,21704130C,RMB,13.26
T0723Y 瀚亞印度,2017/04/28,21704130A,NTD,27.09
T0727B 瀚亞亞太高股息 B,2017/04/28,48733897B,NTD,9.22
T0727C 瀚亞亞太高股息A$,2017/04/28,48733897C,USD,10.32
T0727D 瀚亞亞太高股息B$,2017/04/28,48733897D,USD,9.41
T0727E 瀚亞亞太高股息AC,2017/04/28,48733897E,RMB,11.58
T0727F 瀚亞亞太高股息BC,2017/04/28,48733897F,RMB,10.02
T0727Y 瀚亞亞太高股息 A,2017/04/28,48733897A,NTD,14.32
T0732Y 瀚亞亞太基礎建設,2017/04/28,48885958,NTD,10.71
T0733Y 瀚亞全球綠色金脈,2017/04/28,10310200,NTD,14.65
T0735B 瀚亞非洲B-RAND,2017/04/28,10357632B,ZAR,10.7
T0735Y 瀚亞非洲 A,2017/04/28,10357632A,NTD,18.58
T0736Y 瀚亞巴西,2017/04/28,25633559,NTD,4.54
T0739A 瀚亞中國 A股C,2017/04/28,26384902B,RMB,11.92
T0739Y 瀚亞中國 A股,2017/04/28,26384902A,NTD,12.26
T0751A 瀚亞全球策收股A,2017/04/28,42443772A,NTD,10.18
T0751B 瀚亞全球策收股B,2017/04/28,42443772B,NTD,10.03
T0751C 瀚亞全球策收股A$,2017/04/28,42443772C,USD,10.67
T0751D 瀚亞全球策收股B$,2017/04/28,42443772D,USD,10.51
T0751E 瀚亞全球策收股AC,2017/04/28,42443772E,RMB,10.98
T0751F 瀚亞全球策收股BC,2017/04/28,42443772F,RMB,10.78
T0802Y 保德信高成長Aa,2017/04/28,01032183,NTD,78.63
T0803Y 保德信金滿意,2017/04/28,92013967,NTD,36.8
T0804Y 保德信亞太,2017/04/28,92029139,NTD,19.18
T0806Y 保德信店頭,2017/04/28,97988636,NTD,30.99
T0807Y 保德信第一,2017/04/28,20097447,NTD,23.29
T0808Y 保德信科技島,2017/04/28,73990649,NTD,21.76
T0809Y 保德信大中華,2017/04/28,73998065A,NTD,23.26
T0810Y 保德信中小型,2017/04/28,83866508,NTD,39.84
T0812Y 保德信新世紀,2017/04/28,17602625,NTD,9.01
T0815Y 保德信台商全方位,2017/04/28,13528977,NTD,29.95
T0816B 保德信全球醫療 $,2017/04/28,14692638B,USD,9.37
T0816Y 保德信全球醫療生,2017/04/28,14692638A,NTD,30.54
T0817Y 保德信全球中小,2017/04/28,98755451A,NTD,26.03
T0826Y 保德信全球資源,2017/04/28,48938250,NTD,7.08
T0827Y 保德信全球基礎建,2017/04/28,48970455,NTD,11.43
T0828Y 保德信全球消費商,2017/04/28,10307155,NTD,17.14
T0830Y 保德信拉丁美洲,2017/04/28,25674811,NTD,6.66
T0832B 保德信中國品牌 $,2017/04/28,26290779B,USD,7.93
T0832C 保德信中國品牌 C,2017/04/28,26290779C,RMB,7.91
T0832Y 保德信中國品牌,2017/04/28,26290779A,NTD,8.62
T0836B 保德信中國中小 $,2017/04/28,38551094B,USD,9.67
T0836C 保德信中國中小 C,2017/04/28,38551094C,RMB,10.06
T0836Y 保德信中國中小,2017/04/28,38551094A,NTD,9.14
T0901Y 統一統信,2017/04/28,77537493,NTD,26.71
T0902Y 統一全天候A,2017/04/28,01031699A,NTD,82.75
T0903Y 統一黑馬,2017/04/28,92002244,NTD,46.13
T0904Y 統一龍馬,2017/04/28,92012762,NTD,54.55
T0906Y 統一中小,2017/04/28,97977878,NTD,21.36
T0909Y 統一經建,2017/04/28,81581724,NTD,35.49
T0910Y 統一奔騰,2017/04/28,73990253,NTD,45.89
T0911Y 統一大滿貫A,2017/04/28,17605622A,NTD,27.42
T0912Y 統一亞太,2017/04/28,18030553,NTD,23.44
T0921Y 統一強漢,2017/04/28,48863201A,NTD,19.78
T0922Y 統一台灣動力,2017/04/28,48934304,NTD,13.01
T0923Y 統一大龍印,2017/04/28,25637393,NTD,14.8
T0924Y 統一大中華中小,2017/04/28,26202889A,NTD,12.31
T0925Y 統一亞洲科技能源,2017/04/28,26318517,NTD,17.45
T0927Y 統一亞洲大金磚,2017/04/28,31841577,NTD,10.99
T0931Y 統一大龍騰中國,2017/04/28,38592911A,NTD,9.32
T0933A 統一全球新科技,2017/04/28,42386152A,NTD,11.93
T0933B 統一全球新科技 $,2017/04/28,42386152B,USD,12.71
T0933C 統一全球新科技 C,2017/04/28,42386152C,RMB,13.55
T1001Y 富邦FB A,2017/04/28,00974018A,NTD,10.11
T1004Y 富邦精準,2017/04/28,92002384,NTD,37.3
T1005Y 富邦長紅,2017/04/28,92010477,NTD,51.29
T1010Y 精銳FB,2017/04/28,20089755,NTD,9.2
T1011Y 富邦高成長,2017/04/28,81585475,NTD,18.97
T1012Y 科技FB,2017/04/28,83864683,NTD,19.25
T1017Y 富邦台灣心,2017/04/28,17148301,NTD,17.07
T1028Y 富邦大中華成長,2017/04/28,48908684A,NTD,5.53
T1101Y 摩根台灣,2017/04/28,00974039,NTD,10.35
T1102Y 摩根台灣增長,2017/04/28,01032162,NTD,46.32
T1103Y 摩根新興日本,2017/04/28,92005896,NTD,20.84
T1104Y 摩根新興科技,2017/04/28,92012025,NTD,51.51
T1106Y 摩根亞洲,2017/04/28,92023780,NTD,45.94
T1108Y 摩根龍揚,2017/04/28,97999612,NTD,26.75
T1109Y 摩根東方科技,2017/04/28,20096209,NTD,30.05
T1110Y 摩根大歐洲,2017/04/28,73980092,NTD,16.92
T1111Y 摩根中小,2017/04/28,73989501,NTD,22.91
T1119Y 摩根全球α,2017/04/28,29245757,NTD,16.6
T1124Y 摩根絕對日本,2017/04/28,48727760,NTD,11.16
T1125Y 摩根新興35,2017/04/28,48768614,NTD,11.75
T1127Y 摩根全球發,2017/04/28,48860963,NTD,11.54
T1129Y 摩根新絲路,2017/04/28,48974190,NTD,9.11
T1130Y 摩根東方內需機會,2017/04/28,10313109,NTD,14.58
T1131Y 摩根金龍收成,2017/04/28,10348445,NTD,17.91
T1134Y 摩根中國亮點,2017/04/28,25627402,NTD,10.63
T1135Y 摩根台灣金磚A,2017/04/28,25636367A,NTD,18.51
T1136Y 摩根新金磚五國,2017/04/28,25684986,NTD,10.13
T1142B 摩根中國 A股 USD,2017/04/28,31944996B,USD,9.18
T1142Y 摩根中國 A股,2017/04/28,31944996A,NTD,11.45
T1145A 摩根泛亞太入息 A,2017/04/28,38532914A,NTD,10.85
T1145B 摩根泛亞太入息 B,2017/04/28,38532914B,NTD,9.77
T1145C 摩根泛亞太入息B$,2017/04/28,38532914C,USD,9.72
T1145E 摩根泛亞太入息BC,2017/04/28,38532914D,RMB,10.21
T1155A 摩根環股收益A,2017/04/28,42381001A,NTD,10.15
T1155B 摩根環股收益B,2017/04/28,42381001B,NTD,9.78
T1155C 摩根環股收益B$,2017/04/28,42381001C,USD,10.53
T1155D 摩根環股收益BC,2017/04/28,42381001D,RMB,10.69
T1201Y 華南永昌永昌,2017/04/28,00973762,NTD,14.81
T1217Y 華南永昌全球精品,2017/04/28,48824897,NTD,12.94
T1222Y 華南永昌全球神農,2017/04/28,48963047,NTD,9.72
T1238A 華南永昌中國A股C,2017/04/28,38546656B,RMB,7.63
T1238B 華南永昌中國A股$,2017/04/28,38546656C,USD,7.29
T1238Y 華南永昌中國A 股,2017/04/28,38546656A,NTD,10.45
T1249Y 華南物聯網,2017/04/28,42298518,NTD,10.73
T1254Y 華南永昌策略報酬,2017/04/28,42408753,NTD,9.75
T1402Y 新光亞洲精選,2017/04/28,15743509A,NTD,20.6
T1403B 新光中國成長$,2017/04/28,25515841B,USD,9.68
T1403C 新光中國成長C,2017/04/28,25515841C,RMB,9.66
T1403Y 新光中國成長,2017/04/28,25515841A,NTD,9.43
T1405Y 新光創新科技,2017/04/28,81585242,NTD,14.69
T1406Y 新光國建,2017/04/28,81580149,NTD,24.66
T1407Y 新光店頭,2017/04/28,73998071,NTD,22.01
T1408Y 新光大三通,2017/04/28,13986924,NTD,18.25
T1411Y 新光台灣富貴,2017/04/28,00974241,NTD,21.51
T1419Y 新光兩岸優勢,2017/04/28,25683760,NTD,11.02
T1430B 新光全球生醫療 $,2017/04/28,38600433B,USD,11.33
T1430Y 新光全球生技醫療,2017/04/28,38600433A,NTD,10.83
T1502Y 瑞銀全球創新趨勢,2017/04/28,48955264,NTD,6.2
T1504A 瑞銀全球生技,2017/04/28,42380501A,NTD,10.83
T1504B 瑞銀全球生技 USD,2017/04/28,42380501B,USD,11.9
T1504C 瑞銀全球生技 CNY,2017/04/28,42380501C,RMB,12.62
T1601Y 群益奧斯卡,2017/04/28,48675778,NTD,22.45
T1603Y 群益葛萊美,2017/04/28,48749899,NTD,19.28
T1605B 群益新興金鑽 USD,2017/04/28,48852561B,USD,10.788
T1605Y 群益新興金鑽,2017/04/28,48852561A,NTD,8.07
T1608Y 群益中小,2017/04/28,92028997,NTD,34.99
T1609Y 群益馬拉松A,2017/04/28,97984293A,NTD,95.75
T1610Y 群益東方盛世,2017/04/28,25602535,NTD,7.88
T1611B 群益華夏盛世$,2017/04/28,25629892B,USD,8.0785
T1611C 群益華夏盛世C,2017/04/28,25629892C,RMB,8.6934
T1611Y 群益華夏盛世,2017/04/28,25629892A,NTD,13.05
T1612Y 群益店頭市場,2017/04/28,20081352,NTD,73.38
T1613Y 群益長安,2017/04/28,81591434,NTD,21.62
T1614Y 群益創新科技,2017/04/28,19339782,NTD,24.74
T1619Y 群益印巴雙星,2017/04/28,25675430A,NTD,10.95
T1620Y 群益亞太中小,2017/04/28,25691699,NTD,11.09
T1622B 群益東協成長 USD,2017/04/28,26285038C,USD,10.7748
T1622C 群益東協成長 CNY,2017/04/28,26285038B,RMB,12.3084
T1622Y 群益東協成長,2017/04/28,26285038A,NTD,10.44
T1623B 群益印度中小$,2017/04/28,26300586B,USD,12.832
T1623C 群益印度中小C,2017/04/28,26300586C,RMB,14.5078
T1623Y 群益印度中小,2017/04/28,26300586A,NTD,14.54
T1625B 群益大中華雙力 $,2017/04/28,26385629B,USD,7.7004
T1625C 群益大中華雙力 C,2017/04/28,26385629C,RMB,10.3301
T1625Y 群益大中華雙力,2017/04/28,26385629A,NTD,7.81
T1649A 群益全球生技,2017/04/28,38486708A,NTD,12.48
T1649B 群益全球生技$,2017/04/28,38486708B,USD,12.9153
T1650A 群益美國新創,2017/04/28,38486685A,NTD,10.98
T1650B 群益美國新創$,2017/04/28,38486685B,USD,11.6085
T1651A 群益中國新機會,2017/04/28,38524463A,NTD,7.77
T1651B 群益中國新機會$,2017/04/28,38524463B,USD,8.3175
T1651C 群益中國新機會C,2017/04/28,38524463C,RMB,7.5333
T1652A 群益工業國A,2017/04/28,38531773A,NTD,10.15
T1652B 群益工業國B,2017/04/28,38531773B,NTD,9.05
T1652C 群益工業國A$,2017/04/28,38531773C,USD,11.0294
T1652D 群益工業國B$,2017/04/28,38531773D,USD,9.8134
T1652E 群益工業國AC,2017/04/28,38531773F,RMB,11.468
T1652F 群益工業國BC,2017/04/28,38531773E,RMB,11.0853
T1657A 群益大印度基金,2017/04/28,42369604A,NTD,11.76
T1657B 群益大印度基金$,2017/04/28,42369604B,USD,12.6547
T1657C 群益大印度基金C,2017/04/28,42369604C,RMB,13.4923
T1701Y 德信大發,2017/04/28,97972846,NTD,28.29
T1706Y 德信數位時代,2017/04/28,18033138,NTD,27.84
T1712Y 德信中國精選成長,2017/04/28,25689835,NTD,10.18
T1713Y 德信台灣主流中小,2017/04/28,26288534,NTD,16.33
T1802Y 聯博大利,2017/04/28,97997635,NTD,34.23
T2003Y 日盛上選Aa,2017/04/28,81584975,NTD,23.34
T2004Y 日盛小而美,2017/04/28,73988876,NTD,17.72
T2005Y 日盛精選五虎,2017/04/28,17147078,NTD,30.53
T2006Y 日盛高科技,2017/04/28,17607591,NTD,12.93
T2007Y 日盛基金,2017/04/28,20084317,NTD,10.82
T2011Y 日盛新台商,2017/04/28,94991068,NTD,29.3
T2029Y 日盛亞洲機會基金,2017/04/28,48925706,NTD,6.29
T2030Y 日盛首選,2017/04/28,48948481,NTD,13
T2031Y 日盛全球抗暖化,2017/04/28,48968970,NTD,9.09
T2036Y 日盛MIT 主流,2017/04/28,26273336,NTD,13.5
T2037Y 日盛中國內需動力,2017/04/28,26323737,NTD,9.48
T2055A 日盛中國戰略A股,2017/04/28,42449987A,NTD,9.65
T2055B 日盛中國戰略A股C,2017/04/28,42449987B,RMB,9.6
T2055C 日盛中國戰略A股$,2017/04/28,42449987C,USD,9.63
T2101Y 柏瑞巨人,2017/04/28,20094820,NTD,11.42
T2107Y 柏瑞拉丁美洲,2017/04/28,48807089,NTD,8.84
T2109A 柏瑞亞太高股息 A,2017/04/28,48944099A,NTD,11.77
T2109B 柏瑞亞太高股息 B,2017/04/28,48944099B,NTD,8.04
T2109C 柏瑞亞太高股息AC,2017/04/28,48944099F,RMB,12.54
T2109D 柏瑞亞太高股息BC,2017/04/28,48944099C,RMB,9.29
T2109E 柏瑞亞太高股息N,2017/04/28,48944099D,NTD,10.61
T2109F 柏瑞亞太高股息NC,2017/04/28,48944099E,RMB,11.12
T2109L 柏瑞亞太高股息N$,2017/04/28,48944099K,USD,11.32
T2114Y 柏瑞五國金勢力建,2017/04/28,26259496,NTD,6.35
T2120A 柏瑞亞洲亮點股AC,2017/04/28,38547873B,RMB,11.03
T2120Y 柏瑞亞洲亮點股A,2017/04/28,38547873A,NTD,11.25
T2124A 柏瑞特股息收 A,2017/04/28,42468457A,NTD,9.99
T2124B 柏瑞特股息收 B,2017/04/28,42468457B,NTD,9.95
T2124C 柏瑞特股息收 N,2017/04/28,42468457C,NTD,10.03
T2124D 柏瑞特股息收N9,2017/04/28,42468457D,NTD,9.98
T2124E 柏瑞特股息收 AC,2017/04/28,42468457E,RMB,10.33
T2124F 柏瑞特股息收 BC,2017/04/28,42468457F,RMB,10.28
T2124G 柏瑞特股息收 NC,2017/04/28,42468457G,RMB,10.08
T2124H 柏瑞特股息收N9C,2017/04/28,42468457H,RMB,10.08
T2124J 柏瑞特股息收 A$,2017/04/28,42468457I,USD,10.24
T2124K 柏瑞特股息收 B$,2017/04/28,42468457J,USD,10.2
T2124L 柏瑞特股息收 N$,2017/04/28,42468457K,USD,10.07
T2124M 柏瑞特股息收N9$,2017/04/28,42468457L,USD,10.04
T2203Y 復華基金,2017/04/28,81587889,NTD,15.24
T2205Y FH高成,2017/04/28,73998086,NTD,48.88
T2208Y FH數位,2017/04/28,17608487,NTD,38.02
T2210Y FH中小,2017/04/28,18488279,NTD,47.19
T2216Y 復華全方位,2017/04/28,21759676,NTD,21.15
T2219Y 復華亞太成長,2017/04/28,48837540,NTD,11.83
T2252A 復華全球大趨勢 $,2017/04/28,10300441B,USD,10.68
T2252Y 復華全球大趨勢,2017/04/28,10300441A,NTD,16.43
T2260Y 復華華人世紀,2017/04/28,10374246,NTD,14.19
T2269Y 復華全球原物料,2017/04/28,25676249,NTD,8.02
T2271Y 復華大中華中小策,2017/04/28,26276235,NTD,8.32
T2278Y 復華東協世紀,2017/04/28,26334404,NTD,11.83
T2286Y 復華全球消費基金,2017/04/28,31980113A,NTD,10.36
T2287A 復華美國新星 USD,2017/04/28,31980129B,USD,10.95
T2287Y 復華美國新星基金,2017/04/28,31980129A,NTD,10.89
T2292A 復華中新經濟A 股,2017/04/28,42303511A,NTD,6.43
T2292B 復華中新A 股 C,2017/04/28,42303511B,RMB,7.38
T2294A 復華全物聯科技,2017/04/28,42400078A,NTD,12.01
T2294B 復華全物聯科技 $,2017/04/28,42400078B,USD,12.76
T2501Y 永豐永豐Aa,2017/04/28,81594690,NTD,28.77
T2503Y 永豐高科技,2017/04/28,17152509,NTD,17.06
T2506Y 永豐中小Aa,2017/04/28,13998344,NTD,39.7
T2520Y 永豐領航科技,2017/04/28,73992013,NTD,27.94
T2527Y 永豐主流品牌,2017/04/28,48890039,NTD,14.45
T2531Y 永豐亞洲民生消費,2017/04/28,25599877,NTD,10.27
T2539A 永豐中國經建 CNY,2017/04/28,31812778B,RMB,3.77
T2539Y 永豐中國經建,2017/04/28,31812778A,NTD,16.47
T2618Y 中信台灣優勢基金,2017/04/28,48809501,NTD,14.27
T2620Y 中信台灣活力A,2017/04/28,48893417,NTD,11.68
T2627A 中信全球股票息 A,2017/04/28,38654726A,NTD,9.18
T2627B 中信全球股票息 B,2017/04/28,38654726B,NTD,8.84
T2701Y 宏利臺灣股息Aa,2017/04/28,73982057,NTD,23.58
